,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name 
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,16/02/2022,West Indies,Eden Gardens,-,0,,2/17,2,8.50,,0,,,,21 years 164 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,18/02/2022,West Indies,Eden Gardens,-,0,,1/30,3,15.67,1,1,,,,21 years 166 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,20/02/2022,West Indies,Eden Gardens,-,0,,0/29,3,25.33,1,2,,,,21 years 168 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,27/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,-,0,,1/32,4,27.00,,2,,,,21 years 175 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,28/06/2022,Ireland,The Village,-,0,,1/41,5,29.80,1,3,,,,21 years 296 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,1,10/07/2022,England,Trent Bridge,2,2,2.00,2/30,7,25.57,1,4,,,,21 years 308 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,29/07/2022,West Indies,Brian Lara Stadium,-,2,2.00,2/26,9,22.78,,4,,,,21 years 327 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,06/08/2022,West Indies,Central Broward Regional Park,-,2,2.00,2/27,11,21.09,,4,,,,21 years 335 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,,07/08/2022,West Indies,Central Broward Regional Park,-,2,2.00,4/16,15,16.53,,4,,,,21 years 336 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,2,04/09/2022,Pakistan,Dubai International Cricket Stadium,8*,10,10.00,1/26,16,17.13,,4,,,,21 years 364 days,"Ravi Bishnoi
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,03/08/2019,West Indies,Central Broward Regional Park,-,0,,3/17,3,5.67,,0,,,,26 years 253 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,04/08/2019,West Indies,Central Broward Regional Park,-,0,,0/27,3,14.67,,0,,,,26 years 254 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,06/08/2019,West Indies,Providence Stadium,-,0,,2/34,5,15.60,1,1,,,,26 years 256 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,18/09/2019,South Africa,Punjab Cricket Association IS Bindra Stadium,-,0,,1/34,6,18.67,,1,,,,26 years 299 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,1,22/09/2019,South Africa,M Chinnaswamy Stadium,0*,0,,0/25,6,22.83,,1,,,,26 years 303 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,,05/01/2020,Sri Lanka,Barsapara Cricket Stadium,-,0,,,6,22.83,,1,,,,27 years 43 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,07/01/2020,Sri Lanka,Holkar Cricket Stadium,-,0,,2/18,8,19.38,2,3,,,,27 years 45 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,10/01/2020,Sri Lanka,Maharashtra Cricket Association Stadium,-,0,,3/28,11,16.64,,3,,,,27 years 48 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,2,31/01/2020,New Zealand,Westpac Stadium,11*,11,,0/29,11,19.27,,3,,,,27 years 69 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,,02/02/2020,New Zealand,Bay Oval,-,11,,2/23,13,18.08,,3,,,,27 years 71 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,3,28/07/2021,Sri Lanka,R Premadasa Stadium,1*,12,,,13,18.08,,3,,,,28 years 247 days,"Navdeep Saini
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Chetan Sakariya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Chetan Sakariya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,28/07/2021,Sri Lanka,R Premadasa Stadium,-,0,,1/34,1,34.00,,0,,,,23 years 150 days,"Chetan Sakariya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,1,29/07/2021,Sri Lanka,R Premadasa Stadium,5*,5,,,1,34.00,,0,,,,23 years 151 days,"Chetan Sakariya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,19/07/2015,Zimbabwe,Harare Sports Club,19,19,19.00,,0,,1,1,,,,20 years 250 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,2,10/01/2020,Sri Lanka,Maharashtra Cricket Association Stadium,6,25,12.50,,0,,,1,,1,1,25 years 60 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,3,31/01/2020,New Zealand,Westpac Stadium,8,33,11.00,,0,,,1,,,1,25 years 81 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,4,02/02/2020,New Zealand,Bay Oval,2,35,8.75,,0,,1,2,,,1,25 years 83 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,5,04/12/2020,Australia,Manuka Oval,23,58,11.60,,0,,1,3,,,1,26 years 23 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,6,06/12/2020,Australia,Sydney Cricket Ground,15,73,12.17,,0,,,3,,,1,26 years 25 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,7,08/12/2020,Australia,Sydney Cricket Ground,10,83,11.86,,0,,,3,,,1,26 years 27 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,8,25/07/2021,Sri Lanka,R Premadasa Stadium,27,110,13.75,,0,,1,4,,,1,26 years 256 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,9,28/07/2021,Sri Lanka,R Premadasa Stadium,7,117,13.00,,0,,,4,,1,2,26 years 259 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,10,29/07/2021,Sri Lanka,R Premadasa Stadium,0,117,11.70,,0,,,4,,,2,26 years 260 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,,24/02/2022,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,117,11.70,,0,,1,5,,,2,27 years 105 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,11,26/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,39,156,14.18,,0,,,5,,,2,27 years 107 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,12,27/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,18,174,14.50,,0,,,5,1,,3,27 years 108 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,13,28/06/2022,Ireland,The Village,77,251,19.31,,0,,,5,,,3,27 years 229 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,14,06/08/2022,West Indies,Central Broward Regional Park,30*,281,21.62,,0,,1,6,,,3,27 years 268 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,15,07/08/2022,West Indies,Central Broward Regional Park,15,296,21.14,,0,,,6,,,3,27 years 269 days,"Sanju Samson
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Sandeep Warrier
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Sandeep Warrier
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,29/07/2021,Sri Lanka,R Premadasa Stadium,-,0,,0/23,0,,,0,,,,30 years 116 days,"Sandeep Warrier
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,01/02/2008,Australia,Melbourne Cricket Ground,3*,3,,0/8,0,,,0,,,,19 years 152 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,10/02/2009,Sri Lanka,R Premadasa Stadium,-,3,,1/40,1,48.00,1,1,,,,20 years 161 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,25/02/2009,New Zealand,AMI Stadium,-,3,,1/35,2,41.50,,1,,,,20 years 176 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,27/02/2009,New Zealand,Westpac Stadium,-,3,,0/19,2,51.00,,1,,,,20 years 178 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,06/06/2009,Bangladesh,Trent Bridge,-,3,,2/34,4,34.00,,1,,,,20 years 277 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,,10/06/2009,Ireland,Trent Bridge,-,3,,0/18,4,38.50,,1,,,,20 years 281 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,12/06/2009,West Indies,Lord's,-,3,,0/31,4,46.25,,1,,,,20 years 283 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,14/06/2009,England,Lord's,-,3,,0/36,4,55.25,,1,,,,20 years 285 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,,16/06/2009,South Africa,Trent Bridge,-,3,,0/6,4,56.75,,1,,,,20 years 287 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,2,09/12/2009,Sri Lanka,Vidarbha Cricket Association Stadium,5*,8,,0/22,4,62.25,1,2,,,,21 years 98 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,,12/12/2009,Sri Lanka,Punjab Cricket Association IS Bindra Stadium,-,8,,2/42,6,48.50,,2,,,,21 years 101 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,3,25/12/2012,Pakistan,M Chinnaswamy Stadium,0,8,8.00,1/23,7,44.86,1,3,,,,24 years 114 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,,28/12/2012,Pakistan,Narendra Modi Stadium,-,8,8.00,1/34,8,43.50,,3,,,,24 years 117 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,,10/10/2013,Australia,Saurashtra Cricket Association Stadium,-,8,8.00,0/52,8,50.00,1,4,,,,25 years 38 days,"Ishant Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,19/09/2007,England,Kingsmead,-,0,,,0,,1,1,,,,20 years 142 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,1,20/09/2007,South Africa,Kingsmead,50*,50,,,0,,,1,,,,20 years 143 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,2,22/09/2007,Australia,Kingsmead,8*,58,,,0,,,1,,,,20 years 145 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,3,24/09/2007,Pakistan,Wanderers Stadium,30*,88,,,0,,1,2,,,,20 years 147 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,20/10/2007,Australia,Brabourne Stadium,-,88,,,0,,,2,,,,20 years 173 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,4,01/02/2008,Australia,Melbourne Cricket Ground,8,96,96.00,,0,,,2,,,,20 years 277 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,5,10/02/2009,Sri Lanka,R Premadasa Stadium,4,100,50.00,,0,,,2,,,,21 years 286 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,6,25/02/2009,New Zealand,AMI Stadium,7,107,35.67,,0,,,2,,,,21 years 301 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,7,06/06/2009,Bangladesh,Trent Bridge,36,143,35.75,,0,,,2,,,,22 years 37 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,8,10/06/2009,Ireland,Trent Bridge,52*,195,48.75,,0,,,2,,,,22 years 41 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,9,12/06/2009,West Indies,Lord's,5,200,40.00,,0,,,2,,,,22 years 43 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,10,14/06/2009,England,Lord's,9,209,34.83,,0,,,2,,,,22 years 45 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,11,16/06/2009,South Africa,Trent Bridge,29,238,34.00,0/15,0,,,2,,,,22 years 47 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,12,09/12/2009,Sri Lanka,Vidarbha Cricket Association Stadium,3,241,30.13,1/22,1,37.00,,2,,,,22 years 223 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,13,07/05/2010,Australia,Kensington Oval,79*,320,40.00,,1,37.00,,2,,,,23 years 7 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,14,09/05/2010,West Indies,Kensington Oval,5,325,36.11,,1,37.00,2,4,,,,23 years 9 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,,11/05/2010,Sri Lanka,Daren Sammy National Cricket Stadium,-,325,36.11,,1,37.00,,4,,,,23 years 11 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,15,12/06/2010,Zimbabwe,Harare Sports Club,10,335,33.50,,1,37.00,1,5,,,,23 years 43 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,16,13/06/2010,Zimbabwe,Harare Sports Club,0*,335,33.50,,1,37.00,1,6,,,,23 years 44 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
21,17,09/01/2011,South Africa,Moses Mabhida Stadium,53,388,35.27,,1,37.00,1,7,,,,23 years 254 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
22,18,04/06/2011,West Indies,Queen's Park Oval,26,414,34.50,,1,37.00,,7,,,,24 years 35 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
23,19,31/08/2011,England,Old Trafford,1,415,31.92,0/16,1,53.00,1,8,,,,24 years 123 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
24,20,01/02/2012,Australia,ANZ Stadium,0,415,29.64,0/2,1,55.00,,8,,,,24 years 277 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
25,,03/02/2012,Australia,Melbourne Cricket Ground,-,415,29.64,,1,55.00,,8,,,,24 years 279 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
26,,30/03/2012,South Africa,Wanderers Stadium,-,415,29.64,0/14,1,69.00,3,11,,,,24 years 335 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
27,,07/08/2012,Sri Lanka,Pallekele International Cricket Stadium,-,415,29.64,0/9,1,78.00,,11,,,,25 years 99 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
28,21,11/09/2012,New Zealand,MA Chidambaram Stadium,4*,419,29.93,,1,78.00,,11,,,,25 years 134 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
29,22,19/09/2012,Afghanistan,R Premadasa Stadium,1*,420,30.00,0/10,1,88.00,1,12,,,,25 years 142 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
30,23,23/09/2012,England,R Premadasa Stadium,55*,475,33.93,,1,88.00,,12,,,,25 years 146 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
31,24,28/09/2012,Australia,R Premadasa Stadium,1,476,31.73,0/12,1,100.00,,12,,,,25 years 151 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
32,,30/09/2012,Pakistan,R Premadasa Stadium,-,476,31.73,,1,100.00,1,13,,,,25 years 153 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
33,25,02/10/2012,South Africa,R Premadasa Stadium,25,501,31.31,0/13,1,113.00,1,14,,,,25 years 155 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
34,26,22/12/2012,England,Wankhede Stadium,24,525,30.88,,1,113.00,,14,,,,25 years 236 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
35,27,25/12/2012,Pakistan,M Chinnaswamy Stadium,2,527,29.28,,1,113.00,,14,,,,25 years 239 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
36,28,28/12/2012,Pakistan,Narendra Modi Stadium,4*,531,29.50,,1,113.00,1,15,,,,25 years 242 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
37,29,10/10/2013,Australia,Saurashtra Cricket Association Stadium,8,539,28.37,,1,113.00,,15,,,,26 years 163 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,30,21/03/2014,Pakistan,Shere Bangla National Stadium,24,563,28.15,,1,113.00,,15,,,,26 years 325 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,31,23/03/2014,West Indies,Shere Bangla National Stadium,62*,625,31.25,,1,113.00,1,16,,,,26 years 327 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,32,28/03/2014,Bangladesh,Shere Bangla National Stadium,56,681,32.43,,1,113.00,1,17,,,,26 years 332 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,33,30/03/2014,Australia,Shere Bangla National Stadium,5,686,31.18,,1,113.00,1,18,,,,26 years 334 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,34,04/04/2014,South Africa,Shere Bangla National Stadium,24,710,30.87,,1,113.00,1,19,,,,26 years 339 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,35,06/04/2014,Sri Lanka,Shere Bangla National Stadium,29,739,30.79,,1,113.00,,19,,,,26 years 341 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,36,02/10/2015,South Africa,Himachal Pradesh Cricket Association Stadium,106,845,33.80,,1,113.00,,19,,,,28 years 155 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
45,37,05/10/2015,South Africa,Barabati Stadium,22,867,33.35,,1,113.00,1,20,,,,28 years 158 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
46,38,26/01/2016,Australia,Adelaide Oval,31,898,33.26,,1,113.00,,20,,,,28 years 271 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
47,39,29/01/2016,Australia,Melbourne Cricket Ground,60,958,34.21,,1,113.00,,20,,,,28 years 274 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
48,40,31/01/2016,Australia,Sydney Cricket Ground,52,1010,34.83,,1,113.00,,20,,,,28 years 276 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
49,41,09/02/2016,Sri Lanka,Maharashtra Cricket Association Stadium,0,1010,33.67,,1,113.00,,20,,,,28 years 285 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
50,42,12/02/2016,Sri Lanka,JSCA International Stadium Complex,43,1053,33.97,,1,113.00,,20,,,,28 years 288 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
51,43,14/02/2016,Sri Lanka,Dr YS Rajasekhara Reddy Cricket Stadium,13,1066,33.31,,1,113.00,,20,,,,28 years 290 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
52,44,24/02/2016,Bangladesh,Shere Bangla National Stadium,83,1149,34.82,,1,113.00,1,21,,,,28 years 300 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
53,45,27/02/2016,Pakistan,Shere Bangla National Stadium,0,1149,33.79,,1,113.00,,21,,,,28 years 303 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
54,46,01/03/2016,Sri Lanka,Shere Bangla National Stadium,15,1164,33.26,,1,113.00,,21,,,,28 years 306 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
55,47,03/03/2016,United Arab Emirates,Shere Bangla National Stadium,39,1203,33.42,,1,113.00,,21,,,,28 years 308 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
56,48,06/03/2016,Bangladesh,Shere Bangla National Stadium,1,1204,32.54,,1,113.00,,21,,,,28 years 311 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
57,49,15/03/2016,New Zealand,Vidarbha Cricket Association Stadium,5,1209,31.82,,1,113.00,,21,,,,28 years 320 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
58,50,19/03/2016,Pakistan,Eden Gardens,10,1219,31.26,,1,113.00,,21,,,,28 years 324 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
59,51,23/03/2016,Bangladesh,M Chinnaswamy Stadium,18,1237,30.93,,1,113.00,,21,,,,28 years 328 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
60,52,27/03/2016,Australia,Punjab Cricket Association IS Bindra Stadium,12,1249,30.46,,1,113.00,,21,,,,28 years 332 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
61,53,31/03/2016,West Indies,Wankhede Stadium,43,1292,30.76,,1,113.00,1,22,,,,28 years 336 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
62,54,27/08/2016,West Indies,Central Broward Regional Park,62,1354,31.49,,1,113.00,,22,,,,29 years 119 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
63,55,28/08/2016,West Indies,Central Broward Regional Park,10*,1364,31.72,,1,113.00,,22,,,,29 years 120 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
64,56,06/09/2017,Sri Lanka,R Premadasa Stadium,9,1373,31.20,,1,113.00,,22,,,,30 years 129 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
65,57,07/10/2017,Australia,JSCA International Stadium Complex,11,1384,30.76,,1,113.00,,22,,,,30 years 160 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
66,58,10/10/2017,Australia,Barsapara Cricket Stadium,8,1392,30.26,,1,113.00,,22,,,,30 years 163 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
67,59,01/11/2017,New Zealand,Arun Jaitley Stadium,80,1472,31.32,,1,113.00,1,23,,,,30 years 185 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
68,60,04/11/2017,New Zealand,Saurashtra Cricket Association Stadium,5,1477,30.77,,1,113.00,1,24,,,,30 years 188 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
69,61,07/11/2017,New Zealand,Greenfield International Stadium,8,1485,30.31,,1,113.00,1,25,,,,30 years 191 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
70,62,20/12/2017,Sri Lanka,Barabati Stadium,17,1502,30.04,,1,113.00,,25,,,,30 years 234 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
71,63,22/12/2017,Sri Lanka,Holkar Cricket Stadium,118,1620,31.76,,1,113.00,,25,,,,30 years 236 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
72,64,24/12/2017,Sri Lanka,Wankhede Stadium,27,1647,31.67,,1,113.00,1,26,,,,30 years 238 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
73,65,18/02/2018,South Africa,Wanderers Stadium,21,1668,31.47,,1,113.00,,26,,,,30 years 294 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
74,66,21/02/2018,South Africa,SuperSport Park,0,1668,30.89,,1,113.00,,26,,,,30 years 297 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
